id,gender,income,days_on_platform,purchases,city_London,city_Miami,city_New York City,city_San Francisco,city_Tokyo
3555,0,37554,3.0,0,1,0,0,0,0
3556,0,75358,28.0,1,0,0,1,0,0
3557,0,24998,11.0,2,0,0,1,0,0
3558,0,28417,11.0,3,0,1,0,0,0
3559,0,92662,6.0,4,0,0,0,1,0
3560,0,5048,21.0,1,0,1,0,0,0
3561,0,8266,39.0,0,0,1,0,0,0
3562,0,8914,18.0,0,0,0,0,0,1
3563,1,71486,20.0,1,0,0,1,0,0
3564,1,239741,13.0,1,0,0,0,1,0
3565,1,115613,39.0,0,1,0,0,0,0
3566,0,4406,35.0,5,0,0,1,0,0
3567,0,94332,6.0,1,0,0,0,1,0
3568,0,68640,10.0,3,0,1,0,0,0
3569,1,138884,43.0,1,0,1,0,0,0
3570,0,140697,18.0,0,0,0,0,0,1
3571,0,100346,35.0,2,0,0,1,0,0
3572,0,11003,10.0,0,1,0,0,0,0
3573,0,65255,5.0,1,0,0,1,0,0
3574,1,11021,9.0,1,0,0,1,0,0
3575,1,34301,41.0,0,0,0,0,0,1
3576,0,214325,16.0,2,0,0,0,1,0
3577,0,23236,50.0,1,1,0,0,0,0
3578,0,99456,59.0,3,1,0,0,0,0
3579,0,80930,48.0,1,0,0,1,0,0
3580,0,81825,26.0,0,1,0,0,0,0
3582,1,3219,31.0,1,0,0,0,0,1
3583,1,111371,21.0,1,1,0,0,0,0
3584,0,69283,22.0,0,0,1,0,0,0
3585,1,47842,33.0,2,0,0,0,1,0
3586,0,73621,33.0,1,0,0,0,0,1
3587,0,6520,34.0,3,0,0,0,1,0
3588,1,15004,59.0,2,1,0,0,0,0
3589,1,109773,41.0,1,0,0,0,1,0
3590,1,8015,5.0,2,0,0,1,0,0
3591,1,54598,5.0,0,0,0,0,0,1
3592,0,159233,10.0,0,1,0,0,0,0
3593,0,41014,12.0,1,0,0,0,0,1
3594,1,11799,14.0,0,0,1,0,0,0
3595,1,60561,41.0,0,0,1,0,0,0
3596,0,170322,30.0,2,0,1,0,0,0
3597,0,73554,50.0,0,0,1,0,0,0
3598,1,166706,14.0,3,0,0,1,0,0
3599,0,11770,18.0,3,0,1,0,0,0
3600,0,12136,50.0,3,0,1,0,0,0
3601,1,71670,4.0,1,0,0,0,0,1
3602,0,13695,37.0,1,1,0,0,0,0
3603,1,57603,7.0,6,0,0,0,0,1
3604,0,4782,15.0,0,0,0,1,0,0
3605,0,4239,8.0,1,0,1,0,0,0
3606,0,7434,4.0,0,0,0,1,0,0
3607,0,160827,15.0,0,1,0,0,0,0
3608,1,57820,59.0,1,0,0,0,1,0
3609,1,96354,11.0,4,1,0,0,0,0
3610,0,79042,42.0,2,0,0,0,0,1
3611,1,18382,21.0,1,0,0,0,0,1
3612,0,59721,2.0,0,0,1,0,0,0
3613,1,4250,22.0,1,0,1,0,0,0
3614,0,194474,19.0,0,0,0,1,0,0
3615,1,16565,3.0,1,0,0,0,1,0
3616,1,84240,30.0,1,1,0,0,0,0
3617,0,75511,9.0,0,0,0,1,0,0
3618,0,35722,1.0,3,0,0,0,1,0
3619,0,70937,38.0,1,0,0,0,0,1
3620,1,18851,27.0,0,0,1,0,0,0
3621,0,80980,6.0,0,1,0,0,0,0
3622,1,15998,18.0,0,0,0,0,1,0
3623,1,95926,20.0,0,0,0,1,0,0
3624,1,56378,59.0,1,0,0,1,0,0
3625,1,168277,30.0,0,0,1,0,0,0
3626,1,51460,11.0,0,0,0,0,1,0
3627,0,80808,31.0,2,0,1,0,0,0
3628,0,27696,56.0,0,0,0,0,1,0
3629,0,43901,32.0,0,0,0,1,0,0
3630,1,105407,15.0,2,0,0,0,1,0
3631,0,132673,39.0,6,1,0,0,0,0
3632,0,69692,20.0,1,0,0,1,0,0
3633,1,121596,21.0,0,0,1,0,0,0
3634,1,86197,11.0,3,0,1,0,0,0
3635,0,63116,27.0,3,1,0,0,0,0
3636,0,54704,38.0,4,1,0,0,0,0
3637,0,212077,20.0,0,0,1,0,0,0
3638,1,157483,59.0,0,0,0,0,1,0
3639,1,40354,10.0,1,0,0,1,0,0
3640,0,65,2.0,2,1,0,0,0,0
3641,0,36844,9.0,0,0,0,0,1,0
3642,1,138939,16.0,3,0,1,0,0,0
3643,1,226327,3.0,1,0,0,0,0,1
3644,1,177614,21.0,2,0,1,0,0,0
3645,1,3903,33.0,3,0,1,0,0,0
3646,0,36405,22.0,1,0,0,0,1,0
3647,0,24996,27.0,3,0,1,0,0,0
3648,0,196639,41.0,1,1,0,0,0,0
3649,1,34685,51.0,2,0,0,0,0,1
3650,0,25969,32.0,0,1,0,0,0,0
3651,0,39022,36.0,1,0,0,0,0,1
3652,1,36976,7.0,0,0,0,0,1,0
3653,1,253065,2.0,2,0,0,0,0,1
3654,0,117399,20.0,2,1,0,0,0,0
3655,1,6651,17.0,1,0,0,1,0,0
3656,1,154479,24.0,1,0,0,0,1,0
3657,0,115858,36.0,2,1,0,0,0,0
3658,0,256742,40.0,2,1,0,0,0,0
3659,1,68228,27.0,3,0,1,0,0,0
3660,1,40633,28.0,1,0,0,0,1,0
3661,0,169799,8.0,0,0,0,0,0,1
3662,0,2222,11.0,2,0,0,0,0,1
3663,1,183640,32.0,1,0,0,0,0,1
3664,0,31330,51.0,1,1,0,0,0,0
3665,0,71146,34.0,3,0,0,0,0,1
3666,1,136711,3.0,3,0,0,0,1,0
3667,0,1306,15.0,1,0,1,0,0,0
3668,1,94250,16.0,0,0,0,1,0,0
3669,1,37599,22.0,2,0,1,0,0,0
3670,0,70431,28.0,2,0,0,0,1,0
3671,0,17406,21.0,2,0,0,0,1,0
3672,1,82166,44.0,2,0,0,0,0,1
3673,1,46705,21.0,1,0,0,0,0,1
3674,0,37451,48.0,1,0,0,1,0,0
3675,0,25618,17.0,3,0,0,0,0,1
3676,0,38300,6.0,2,0,1,0,0,0
3677,0,56182,23.0,2,0,1,0,0,0
3678,0,214243,10.0,3,0,0,0,1,0
3679,0,45301,41.0,2,0,1,0,0,0
3680,1,50520,20.0,2,0,0,0,0,1
3681,1,69312,25.0,1,0,0,1,0,0
3682,1,105573,34.0,0,0,1,0,0,0
3683,1,84300,34.0,1,0,1,0,0,0
3684,0,186558,45.0,2,0,0,0,1,0
3685,1,41289,33.0,0,0,1,0,0,0
3686,1,15406,20.0,1,0,1,0,0,0
3687,0,63358,20.0,1,0,0,1,0,0
3688,0,247451,17.0,0,0,0,1,0,0
3689,1,55981,47.0,1,1,0,0,0,0
3690,0,117904,21.0,3,0,0,1,0,0
3691,0,72355,15.0,0,0,1,0,0,0
3692,1,135085,3.0,0,0,0,0,1,0
3693,0,13466,19.0,0,1,0,0,0,0
3694,0,24658,21.0,2,0,0,0,1,0
3695,1,204211,20.0,0,0,1,0,0,0
3696,1,163141,18.0,0,1,0,0,0,0
3697,0,11864,46.0,1,0,0,1,0,0
3698,0,33642,36.0,0,1,0,0,0,0
3699,0,60505,29.0,4,0,0,1,0,0
3700,1,117407,41.0,4,1,0,0,0,0
3701,1,112114,15.0,0,0,0,0,1,0
3702,0,123751,15.0,3,0,0,0,0,1
3703,0,63649,42.0,2,0,0,1,0,0
3704,1,27055,46.0,0,0,1,0,0,0
3705,0,103346,26.0,0,0,0,0,1,0
3706,0,222517,13.0,0,0,0,0,1,0
3707,1,13178,24.0,0,0,0,1,0,0
3708,1,11872,11.0,2,1,0,0,0,0
3709,0,30006,24.0,0,0,0,0,0,1
3710,1,152590,2.0,0,1,0,0,0,0
3711,1,56408,42.0,2,0,0,0,0,1
3712,1,197700,25.0,0,0,0,0,0,1
3713,1,131299,5.0,0,0,0,1,0,0
3714,1,111395,5.0,0,0,1,0,0,0
3715,1,17003,11.0,1,0,0,0,0,1
3716,1,128049,3.0,2,0,0,0,0,1
3717,1,40489,8.0,4,0,0,0,1,0
3718,1,40277,5.0,2,0,0,0,1,0
3719,1,40863,16.0,1,1,0,0,0,0
3720,0,80447,36.0,4,0,0,0,0,1
3721,0,65598,12.0,1,0,0,0,0,1
3722,0,84330,5.0,0,0,0,0,1,0
3723,1,70071,16.0,1,0,0,1,0,0
3724,0,167783,19.0,1,0,0,1,0,0
3725,0,100533,12.0,1,0,0,0,0,1
3726,1,106160,3.0,1,0,0,0,1,0
3727,1,184455,23.0,3,0,0,1,0,0
3728,0,50302,3.0,0,0,0,1,0,0
3729,1,45802,16.0,2,0,0,0,1,0
3730,1,166971,26.0,1,0,0,1,0,0
3731,0,58660,13.0,1,1,0,0,0,0
3732,0,64065,15.0,2,0,0,0,1,0
3733,1,112079,17.0,0,1,0,0,0,0
3734,0,89392,29.0,0,0,0,1,0,0
3735,0,88323,41.0,2,0,0,1,0,0
3736,1,87342,11.0,0,0,0,1,0,0
3737,1,248892,2.0,0,0,1,0,0,0
3738,1,72121,11.0,1,0,0,0,1,0
3739,1,124280,22.0,2,0,0,0,0,1
3740,1,204003,6.0,3,0,1,0,0,0
3741,1,44621,59.0,1,0,1,0,0,0
3742,1,99666,26.0,3,0,0,0,1,0
3744,0,64745,59.0,0,1,0,0,0,0
3745,0,141606,23.0,3,0,0,0,0,1
3746,1,90004,5.0,2,0,0,0,0,1
3748,1,71895,22.0,3,0,0,1,0,0
3749,0,167987,25.0,0,0,0,1,0,0
3750,0,31040,21.0,0,0,0,0,0,1
3751,1,45124,47.0,1,0,0,1,0,0
3752,0,25097,7.0,0,0,0,1,0,0
3753,1,23904,40.0,1,0,0,0,0,1
3754,1,152657,20.0,1,1,0,0,0,0
3755,1,55143,39.0,3,0,0,0,1,0
3756,0,153426,20.0,2,0,0,0,0,1
3757,0,40081,44.0,1,0,1,0,0,0
3758,0,23274,24.0,0,1,0,0,0,0
3759,0,86842,38.0,0,0,0,0,1,0
3760,0,1651,9.0,0,0,1,0,0,0
3761,0,89843,31.0,2,0,0,0,1,0
3762,0,15770,27.0,3,0,1,0,0,0
3763,1,61453,6.0,0,0,0,1,0,0
3764,0,59053,4.0,0,1,0,0,0,0
3765,1,57602,8.0,3,0,0,0,1,0
3766,1,77277,49.0,1,0,1,0,0,0
3767,1,68457,16.0,0,1,0,0,0,0
3768,0,209344,24.0,0,0,0,1,0,0
3769,0,221628,21.0,1,0,1,0,0,0
3770,0,84669,52.0,2,0,0,0,0,1
3771,0,54981,22.0,1,1,0,0,0,0
3772,1,12940,13.0,1,0,0,0,1,0
3773,1,137218,44.0,2,1,0,0,0,0
3774,1,77301,15.0,0,1,0,0,0,0
3775,1,137434,33.0,1,1,0,0,0,0
3776,1,56413,10.0,2,0,0,0,1,0
3777,0,115887,1.0,0,0,0,1,0,0
3778,1,5332,31.0,0,0,0,1,0,0
3779,0,9100,4.0,3,0,0,0,0,1
3780,1,69927,28.0,1,0,0,0,1,0
3781,0,220529,24.0,2,1,0,0,0,0
3782,0,75727,29.0,0,0,0,0,1,0
3783,1,5710,18.0,0,0,0,0,0,1
3784,0,90569,9.0,1,1,0,0,0,0
3785,0,48408,3.0,4,0,0,0,1,0
3786,1,3668,33.0,2,0,1,0,0,0
3787,1,108407,24.0,1,0,0,0,0,1
3788,1,124743,13.0,0,0,0,1,0,0
3789,1,2471,43.0,1,0,0,1,0,0
3790,1,84065,21.0,3,0,1,0,0,0
3791,0,94910,6.0,0,0,0,0,0,1
3792,1,16576,44.0,0,0,0,0,1,0
3793,0,54904,55.0,1,0,0,1,0,0
3794,0,171166,53.0,0,0,0,0,0,1
3795,1,97989,8.0,0,0,0,0,0,1
3796,0,129968,32.0,2,0,0,0,0,1
3797,0,1311,28.0,0,0,0,0,0,1
3798,1,145117,44.0,0,0,1,0,0,0
3799,0,34311,13.0,2,0,0,1,0,0
3800,1,41967,22.0,2,1,0,0,0,0
3801,1,10802,7.0,0,0,1,0,0,0
3802,0,188935,14.0,0,0,0,0,0,1
3803,1,122193,24.0,1,0,0,0,0,1
3804,0,26160,19.0,1,0,0,0,0,1
3805,0,112025,33.0,1,0,0,0,0,1
3806,0,104369,36.0,0,0,0,0,1,0
3807,1,81814,5.0,1,0,1,0,0,0
3808,1,137241,18.0,1,0,0,0,0,1
3809,1,74122,4.0,1,0,1,0,0,0
3810,0,364,59.0,1,0,0,0,1,0
3811,0,75901,47.0,0,1,0,0,0,0
3812,1,96814,59.0,0,0,1,0,0,0
3813,0,6439,41.0,1,0,0,0,1,0
3814,0,12553,24.0,0,1,0,0,0,0
3815,1,130146,59.0,1,0,0,1,0,0
3816,0,82190,1.0,0,0,1,0,0,0
3817,1,78625,45.0,0,0,0,1,0,0
3818,1,75988,18.0,0,0,0,0,1,0
3819,1,51623,55.0,1,0,0,0,0,1
3820,0,9365,10.0,1,0,0,0,0,1
3821,1,65247,40.0,4,0,0,0,1,0
3822,1,222600,31.0,0,0,0,1,0,0
3823,1,41864,12.0,1,0,0,0,0,1
3824,0,33161,20.0,3,0,0,0,0,1
3825,0,147491,8.0,0,1,0,0,0,0
3826,1,16355,8.0,0,1,0,0,0,0
3827,0,80935,21.0,2,0,0,1,0,0
3828,0,81853,18.0,1,0,0,0,1,0
3829,1,141581,5.0,0,0,1,0,0,0
3830,1,31187,34.0,2,1,0,0,0,0
3831,1,99202,16.0,0,0,0,0,0,1
3832,1,91250,4.0,0,0,1,0,0,0
3833,0,74248,18.0,3,0,1,0,0,0
3834,1,66290,15.0,0,0,0,1,0,0
3835,0,57874,59.0,5,0,0,0,1,0
3836,1,258249,21.0,0,1,0,0,0,0
3837,0,121482,42.0,1,0,0,1,0,0
3838,1,5210,48.0,2,0,0,1,0,0
3839,0,127608,35.0,2,0,0,1,0,0
3840,1,36837,29.0,2,1,0,0,0,0
3841,0,65433,56.0,2,0,0,0,0,1
3842,0,63020,10.0,2,0,0,0,1,0
3844,0,86450,6.0,0,0,0,1,0,0
3845,1,133029,39.0,2,0,0,0,1,0
3846,0,155863,39.0,1,0,0,0,0,1
3847,1,202487,32.0,1,0,0,1,0,0
3848,1,63530,15.0,5,0,0,0,1,0
3849,0,132945,13.0,0,0,1,0,0,0
3850,1,195998,24.0,0,0,1,0,0,0
3851,1,5839,34.0,2,0,0,0,1,0
3852,1,1175,36.0,2,1,0,0,0,0
3853,0,43611,4.0,2,0,0,1,0,0
3854,1,118518,21.0,0,1,0,0,0,0
3855,0,4147,21.0,1,0,0,1,0,0
3856,0,91847,15.0,0,1,0,0,0,0
3857,1,11999,24.0,2,0,1,0,0,0
3858,1,188462,53.0,1,0,1,0,0,0
3859,1,41986,21.0,4,0,0,0,0,1
3860,1,104473,9.0,2,0,0,0,1,0
3861,0,73343,36.0,3,0,0,0,1,0
3862,1,59271,3.0,2,0,0,0,0,1
3863,1,145146,32.0,0,0,0,0,1,0
3864,1,14575,59.0,4,0,0,0,1,0
3865,1,21923,6.0,1,0,0,0,0,1
3866,1,23162,24.0,0,1,0,0,0,0
3867,1,36291,27.0,0,0,0,0,1,0
3868,0,46577,6.0,0,1,0,0,0,0
3869,1,5812,59.0,2,1,0,0,0,0
3870,1,38413,29.0,0,1,0,0,0,0
3871,0,22550,11.0,1,0,0,1,0,0
3872,0,233384,7.0,3,0,0,1,0,0
3873,0,64478,10.0,0,0,1,0,0,0
3874,0,2880,31.0,0,0,0,1,0,0
3875,0,23632,21.0,0,0,0,1,0,0
3876,1,34612,6.0,2,0,0,1,0,0
3877,1,991,31.0,2,0,0,0,1,0
3878,0,133162,36.0,0,0,0,0,1,0
3879,1,82310,9.0,1,0,0,0,0,1
3880,1,50132,53.0,0,0,1,0,0,0
3881,0,139728,10.0,1,0,0,0,0,1
3882,0,119142,1.0,0,0,1,0,0,0
3883,0,29165,43.0,2,0,0,0,1,0
3884,1,42183,21.0,0,0,1,0,0,0
3885,1,86306,9.0,0,0,0,1,0,0
3886,0,36233,52.0,0,0,0,0,1,0
3887,0,27133,22.0,1,0,0,0,1,0
3888,0,46624,37.0,0,1,0,0,0,0
3889,0,79569,14.0,1,0,0,0,1,0
3890,0,51207,31.0,0,1,0,0,0,0
3891,1,73809,59.0,1,0,0,0,1,0
3892,0,216510,4.0,1,1,0,0,0,0
3893,1,124322,12.0,0,0,0,0,1,0
3894,0,181526,15.0,0,0,0,0,0,1
3895,1,92418,57.0,0,0,0,0,1,0
3896,0,174997,30.0,1,0,0,0,0,1
3897,0,58794,34.0,1,0,1,0,0,0
3898,1,99184,8.0,2,0,1,0,0,0
3899,1,86263,22.0,1,0,0,1,0,0
3900,0,5447,59.0,0,0,0,0,1,0
3901,1,24253,27.0,3,1,0,0,0,0
3902,1,12205,1.0,4,0,0,0,1,0
3903,0,51203,21.0,3,0,1,0,0,0
3904,0,49943,18.0,1,0,0,1,0,0
3905,0,125880,22.0,1,0,0,1,0,0
3906,0,60740,59.0,0,0,0,0,0,1
3907,0,21555,7.0,2,1,0,0,0,0
3908,0,3048,16.0,0,0,1,0,0,0
3909,1,200286,18.0,0,0,0,0,1,0
3910,0,95177,33.0,0,1,0,0,0,0
3911,0,329,34.0,3,1,0,0,0,0
3913,0,69552,52.0,1,1,0,0,0,0
3914,0,97145,21.0,2,1,0,0,0,0
3915,0,73048,45.0,4,0,1,0,0,0
3916,0,7114,37.0,2,0,0,0,0,1
3917,1,637,24.0,0,0,0,0,0,1
3918,0,129551,17.0,0,0,0,0,0,1
3919,1,64858,17.0,1,0,0,0,0,1
3920,1,88675,29.0,0,1,0,0,0,0
3921,0,21160,8.0,0,0,0,0,1,0
3922,0,171561,5.0,1,0,0,0,1,0
3923,0,121834,40.0,1,1,0,0,0,0
3924,1,179682,11.0,0,0,0,0,0,1
3925,0,79123,59.0,2,1,0,0,0,0
3926,0,91002,22.0,0,0,0,0,0,1
3927,0,129727,54.0,1,0,0,1,0,0
3928,1,26709,6.0,0,1,0,0,0,0
3929,1,4850,2.0,0,1,0,0,0,0
3930,0,49474,13.0,1,0,0,0,1,0
3931,1,86402,25.0,1,1,0,0,0,0
3932,0,21392,16.0,0,1,0,0,0,0
3933,1,107776,41.0,2,0,0,0,1,0
3934,0,121744,42.0,3,1,0,0,0,0
3935,1,127591,25.0,0,0,0,1,0,0
3936,0,119528,28.0,1,0,0,0,1,0
3937,0,18141,14.0,0,0,0,0,0,1
3938,1,26974,27.0,0,0,1,0,0,0
3939,1,50776,1.0,1,0,1,0,0,0
3940,0,68944,46.0,0,1,0,0,0,0
3941,0,117837,2.0,2,0,0,1,0,0
3942,1,152452,39.0,1,0,0,0,0,1
3943,0,159453,51.0,0,0,0,0,0,1
3945,0,53792,18.0,1,0,0,1,0,0
3946,1,9492,8.0,1,0,0,0,1,0
3947,0,177066,16.0,0,0,0,0,1,0
3948,0,37636,3.0,0,0,0,0,1,0
3949,0,110575,26.0,2,0,0,0,0,1
3950,0,90645,3.0,0,0,0,0,1,0
3951,1,89649,55.0,0,0,0,1,0,0
3952,0,52519,34.0,4,0,0,0,0,1
3953,1,20642,3.0,3,0,1,0,0,0
3954,0,5777,56.0,2,0,0,0,1,0
3955,1,9841,2.0,2,1,0,0,0,0
3956,0,170252,16.0,0,0,0,0,1,0
3957,1,159025,32.0,0,0,1,0,0,0
3958,0,13525,49.0,0,1,0,0,0,0
3959,1,143033,25.0,3,0,0,0,1,0
3960,0,56529,7.0,0,1,0,0,0,0
3961,0,58195,7.0,0,0,0,0,0,1
3962,0,14706,57.0,1,0,0,0,0,1
3963,1,69822,37.0,3,1,0,0,0,0
3964,0,102654,9.0,1,0,0,0,1,0
3965,1,90680,1.0,2,1,0,0,0,0
3966,1,53391,32.0,0,0,0,1,0,0
3967,1,83514,4.0,1,0,0,1,0,0
3968,1,235870,59.0,0,0,0,0,0,1
3969,0,14397,15.0,0,0,0,0,1,0
3970,0,169362,7.0,0,1,0,0,0,0
3971,1,76650,20.0,3,0,1,0,0,0
3972,0,40448,13.0,0,0,0,1,0,0
3973,0,33710,15.0,1,1,0,0,0,0
3974,0,43403,23.0,0,0,0,1,0,0
3975,0,6277,16.0,0,0,0,1,0,0
3976,1,58482,27.0,1,1,0,0,0,0
3977,0,102191,13.0,0,0,1,0,0,0
3978,0,119497,50.0,2,0,0,0,0,1
3979,0,70850,23.0,0,0,0,1,0,0
3980,1,41134,48.0,0,1,0,0,0,0
3981,1,138751,21.0,0,0,0,1,0,0
3982,1,59060,23.0,0,0,0,0,0,1
3983,1,121029,21.0,2,1,0,0,0,0
3984,0,103970,47.0,1,0,1,0,0,0
3985,1,52544,32.0,3,1,0,0,0,0
3986,0,90618,36.0,1,0,0,0,0,1
3987,0,170659,7.0,2,0,0,1,0,0
3988,1,93670,8.0,0,0,0,0,0,1
3989,1,113103,11.0,1,0,0,1,0,0
3990,0,45459,19.0,1,1,0,0,0,0
3991,1,831,54.0,1,1,0,0,0,0
3992,0,107998,11.0,1,1,0,0,0,0
3993,1,65573,47.0,2,0,0,0,0,1
3994,1,126496,57.0,0,0,0,0,0,1
3995,0,232795,10.0,0,0,1,0,0,0
3996,0,46961,1.0,1,0,0,1,0,0
3997,1,51432,52.0,0,0,0,0,1,0
3998,0,49409,37.0,2,1,0,0,0,0
3999,0,149963,23.0,1,0,0,1,0,0
4000,1,6676,12.0,0,0,0,0,0,1
4001,1,136904,34.0,0,0,0,0,0,1
4002,0,29698,47.0,0,0,1,0,0,0
4003,0,192656,5.0,6,0,0,0,1,0
4004,0,15877,9.0,1,0,1,0,0,0
4005,1,174169,18.0,1,1,0,0,0,0
4006,0,122538,25.0,0,1,0,0,0,0
4007,0,126275,59.0,1,0,1,0,0,0
4008,1,110839,33.0,1,0,0,1,0,0
4009,1,6318,21.0,2,0,1,0,0,0
4010,0,114753,19.0,1,1,0,0,0,0
4011,1,68217,14.0,0,0,0,0,0,1
4012,1,16790,31.0,1,0,0,1,0,0
4013,0,9539,21.0,2,0,0,0,0,1
4014,1,54555,56.0,0,0,0,0,0,1
4015,1,28270,34.0,0,0,0,0,1,0
4016,0,20206,20.0,1,1,0,0,0,0
4017,1,88109,51.0,0,0,0,1,0,0
4018,0,21397,1.0,0,0,0,1,0,0
4019,0,38513,4.0,1,1,0,0,0,0
4020,1,58256,12.0,2,0,0,0,0,1
4021,0,47172,3.0,2,0,0,1,0,0
4022,1,90509,28.0,0,0,0,0,1,0
4023,1,84963,11.0,2,0,0,0,1,0
4024,1,242744,10.0,3,0,1,0,0,0
4025,1,145523,4.0,2,0,0,0,1,0
4026,1,2651,51.0,0,0,0,0,1,0
4027,1,145148,5.0,0,0,1,0,0,0
4028,1,65334,3.0,0,1,0,0,0,0
4029,0,126182,13.0,2,0,1,0,0,0
4030,1,15220,12.0,1,0,0,0,1,0
4031,0,73107,11.0,1,0,0,0,0,1
4032,0,183196,12.0,0,0,0,1,0,0
4033,0,140005,7.0,0,0,0,1,0,0
4034,1,46887,53.0,0,1,0,0,0,0
4035,0,21307,59.0,1,0,0,0,1,0
4036,1,76380,12.0,2,0,1,0,0,0
4037,1,161420,16.0,0,0,0,0,1,0
4038,1,4531,34.0,0,0,0,0,0,1
4039,0,137182,8.0,1,1,0,0,0,0
4040,1,50726,49.0,2,0,0,0,0,1
4041,0,25169,14.0,0,0,0,0,1,0
4042,0,183961,4.0,0,0,0,0,1,0
4043,0,24472,14.0,4,0,0,0,1,0
4044,1,67750,18.0,0,0,0,1,0,0
4045,1,113075,18.0,0,1,0,0,0,0
4046,1,62701,42.0,2,0,0,0,0,1
4047,1,4897,53.0,3,1,0,0,0,0
4048,1,62983,37.0,0,0,0,0,0,1
4049,0,15973,18.0,2,0,0,0,0,1
4050,1,26716,33.0,1,0,0,0,0,1
4051,1,41076,25.0,2,1,0,0,0,0
4052,0,170277,18.0,3,0,0,0,0,1
4053,0,100844,23.0,0,0,0,1,0,0
4054,0,105977,8.0,0,1,0,0,0,0
4055,1,659,30.0,3,0,0,1,0,0
4056,0,108582,4.0,0,0,0,0,1,0
4057,0,31029,12.0,3,0,0,0,0,1
4058,1,74874,24.0,2,0,0,0,0,1
4059,1,39988,2.0,2,0,0,1,0,0
4060,0,64870,23.0,0,0,0,0,0,1
4061,0,7025,17.0,0,0,0,0,0,1
4062,1,150525,37.0,2,0,0,0,1,0
4063,1,24482,11.0,1,1,0,0,0,0
4064,1,40868,5.0,1,0,1,0,0,0
4065,0,51172,17.0,0,0,1,0,0,0
4066,1,102934,9.0,3,0,0,0,0,1
4067,1,24993,1.0,1,0,1,0,0,0
4068,1,149766,15.0,0,0,0,0,0,1
4069,0,77668,10.0,1,0,0,1,0,0
4070,1,39591,25.0,1,0,0,1,0,0
4071,0,87195,16.0,1,0,0,0,1,0
4072,0,146739,25.0,2,0,0,1,0,0
4073,0,113623,52.0,3,0,0,0,0,1
4074,0,80603,6.0,1,0,0,0,0,1
4075,0,34684,3.0,0,0,0,0,0,1
4076,0,74509,15.0,1,0,1,0,0,0
4077,1,25769,7.0,1,0,0,0,0,1
4078,1,21425,34.0,0,0,0,0,1,0
4079,0,72881,26.0,0,1,0,0,0,0
4080,1,49875,16.0,2,1,0,0,0,0
4081,0,147257,4.0,1,0,1,0,0,0
4082,0,37842,3.0,0,1,0,0,0,0
4083,1,141180,8.0,1,0,0,0,0,1
4084,1,57587,19.0,0,0,0,0,0,1
4085,0,37875,41.0,2,0,0,0,0,1
4086,0,178104,13.0,0,0,1,0,0,0
4087,1,164340,27.0,1,0,0,0,1,0
4088,0,269,39.0,0,0,1,0,0,0
4089,1,54635,17.0,1,0,0,0,1,0
4090,0,855,6.0,0,0,0,1,0,0
4091,0,57947,45.0,1,0,1,0,0,0
4092,1,222423,9.0,0,0,0,0,0,1
4093,1,27032,35.0,1,0,0,0,1,0
4094,0,27828,21.0,1,0,0,0,0,1
4095,1,76771,53.0,0,0,0,0,1,0
4096,1,41020,26.0,0,0,1,0,0,0
4097,0,47366,7.0,0,0,1,0,0,0
4098,0,79731,20.0,0,0,0,1,0,0
4099,1,31384,21.0,0,0,1,0,0,0
4100,1,108721,12.0,1,0,0,0,1,0
4101,0,102261,24.0,0,0,0,1,0,0
4102,0,61229,10.0,2,0,1,0,0,0
4103,1,61946,3.0,1,0,0,0,0,1
4104,0,59772,42.0,0,1,0,0,0,0
4105,0,233722,13.0,0,0,0,1,0,0
4106,1,11541,26.0,4,0,1,0,0,0
4107,1,18255,1.0,0,0,0,1,0,0
4108,0,40828,6.0,3,0,0,1,0,0
4109,1,40808,19.0,1,0,0,0,1,0
4110,1,75081,27.0,0,0,0,1,0,0
4111,0,203318,39.0,3,0,0,0,1,0
4112,1,126018,46.0,0,1,0,0,0,0
4113,1,28473,9.0,2,1,0,0,0,0
4114,0,239928,35.0,4,0,0,0,0,1
4115,1,38339,9.0,4,0,0,0,1,0
4116,1,122262,10.0,1,1,0,0,0,0
4117,0,22113,28.0,4,0,0,0,0,1
4118,0,241326,20.0,4,0,0,1,0,0
4119,1,30944,33.0,0,0,0,0,0,1
4120,0,83732,38.0,0,0,0,0,1,0
4121,0,233936,15.0,1,1,0,0,0,0
4122,1,183841,14.0,1,0,0,1,0,0
4123,1,152288,13.0,1,0,0,0,1,0
4124,0,77883,41.0,0,0,0,0,0,1
4125,1,79362,57.0,0,1,0,0,0,0
4126,1,4707,25.0,0,0,0,1,0,0
4127,0,36798,30.0,3,0,0,1,0,0
4128,0,69890,39.0,0,0,0,0,0,1
4129,0,43384,59.0,3,0,0,0,0,1
4130,0,129833,34.0,2,1,0,0,0,0
4131,1,113463,34.0,1,0,0,0,1,0
4132,0,129561,10.0,2,0,0,1,0,0
4133,1,62523,19.0,0,0,0,1,0,0
4134,1,53349,23.0,0,1,0,0,0,0
4135,1,63691,48.0,1,0,0,0,1,0
4136,0,40399,35.0,1,0,0,0,0,1
4137,0,20453,22.0,2,1,0,0,0,0
4138,0,81216,5.0,2,0,0,0,1,0
4139,1,142131,53.0,0,0,0,0,1,0
4140,0,114038,12.0,2,0,0,0,0,1
4141,0,18243,59.0,5,0,1,0,0,0
